architecture_id,paradigm,genesis,admissibility,uncertainty,abstraction,substitutability,transfer,representation_translation,generalization,stable_structures,experimentally_distinguishable_predictions
a001102,random_interaction,0.016531023411094803,0.6894999373284105,0.7250758720157937,0.032946099327164635,0.07165251843813958,0.4476130779466324,0.02949232993053752,0.3223157716293247,0.4251511308178565,0.02562318478904646
a001103,graph_system,0.342816162937854,0.044990562353135144,0.05429746140039915,0.5367210013486261,0.5258737799017537,0.10476651638340861,0.11697672216123123,0.38491233525396085,0.5652779736717168,0.01396745646523001
a001104,rewriting_system,0.3784174572108646,0.03708022697578661,0.029361601610472632,0.032605213050419524,0.5637190768832199,0.22220623971922204,0.8329056699162634,0.0325285793775717,0.42089368185607723,0.025035815293105723
a001105,hypergraph,0.39678872809033705,0.04768910633230883,0.03856009837537666,0.8669047568766513,0.07103688752159976,0.03995369058110765,0.6024498795006912,0.040819090960328874,0.04575734281066379,0.030003922036573094
a001106,hypergraph,0.3756654831048074,0.04235676629015761,0.03995521771388599,0.8645850116044961,0.3337127514293253,0.2573085565042571,0.7760599869034406,0.04431279093143958,0.4651685959007654,0.030451327094548786
a001107,random_interaction,0.5890537136344676,0.5958212323704544,0.6087973187929473,0.3986509118417604,0.02542601536288569,0.29550025626734244,0.37836493499038026,0.6116783535122623,0.5299766553461507,0.3080180993642999
a001108,random_interaction,0.023328925238648712,0.5689959059701578,0.03747410917133509,0.38063363655352855,0.06545005056955822,0.2715038803861922,0.31533614251820163,0.033683479360701374,0.3328765448841656,0.03176574093441675
a001109,rewriting_system,0.6713334079527955,0.5332565603908429,0.03934406711274774,0.8002031749415397,0.5641464057168871,0.10962933809545716,0.9309685907114559,0.5452451548295797,0.39389916521218593,0.024965358980478358
a001110,sat_based,0.33715842827251596,0.9382353267142677,0.46883412495966126,0.6996227513493833,0.5413324832293247,0.2498568304587795,0.5151699960273977,0.030373821928176836,0.6861700511842619,0.6227197068652276
a001111,rewriting_system,0.025783508221000506,0.03915917311907546,0.3370178229622034,0.054332941997248585,0.9244022212880671,0.09751490561358256,0.8651915104132455,0.05153380552084963,0.25418190823057807,0.02097269843373828
a001112,symbolic_system,0.36959671141088346,0.44038525167064657,0.03783406569797443,0.05433816654913881,0.015162465693796867,0.03708896563667252,0.38215222713815833,0.038794705387029005,0.026309781238178398,0.38382477239836754
a001113,hypergraph,0.020222730688086443,0.6063560777142929,0.04361460640553272,0.38573402226563047,0.4095022906092969,0.08772407763570611,0.6649481259842727,0.3870378129805827,0.48345169559633305,0.31200334243069916
a001114,hypergraph,0.5046193325778612,0.5477652820210174,0.04642179485593867,0.8591157857889429,0.0627758514911455,0.5327437709528009,0.779053417619447,0.38737993756245914,0.6753587996531336,0.01923053108452888
a001115,rewriting_system,0.35604220296063527,0.0465405282927448,0.4968745241930369,0.7053103354742548,0.6491647631031017,0.47760924816679606,0.6345294039016731,0.0307982931529045,0.41585837252048297,0.022286764767536327
a001116,probabilistic_system,0.37820424250296303,0.3251447848316813,0.8995093928012462,0.03269653768871772,0.37135145112168744,0.23888140524272627,0.4959914763679426,0.381455924618314,0.4079479972127106,0.020176958485821905
a001117,graph_system,0.02986580626792068,0.03359059337126191,0.03428146943621957,0.035786035811641526,0.036673871632550425,0.38150648403194565,0.13437152708931488,0.3802920204664778,0.5643123213787606,0.016950335459335775
a001118,symbolic_system,0.40685132291955406,0.3977027620805109,0.48462287203947885,0.058390199000017295,0.8333590405803438,0.535069234977371,0.3194581795224072,0.6165574173193514,0.3756741305230592,0.4618647278418021
a001119,symbolic_system,0.27505056787628923,0.7242933892444456,0.03111760538826913,0.42418768002938534,0.5371311422111587,0.08144975915639674,0.6262608565498033,0.42335720452779724,0.4124074259614926,0.37452963460408406
a001120,random_interaction,0.022551543846514366,0.32615823465202065,0.5292164889081932,0.034203630943152596,0.42098206124745696,0.4718549538169189,0.5257170015719668,0.03554971991401712,0.03316857560796327,0.024821037468126028
a001121,symbolic_system,0.3762928320892105,0.07966792997733374,0.46972070076318184,0.06408308513867389,0.01766888520094334,0.03653574559010797,0.3787121956446734,0.388473403838726,0.0350469913749446,0.030868272271468267
a001122,cellular_automata,0.7023830352439959,0.5527715448242467,0.7958836500970856,0.05946549846843563,0.024608078609584805,0.5191209270898245,0.044363160320009754,0.6088220958549535,0.851131968407523,0.023803228170688806
a001123,symbolic_system,0.037614677650778416,0.4935651829108447,0.4412215931391199,0.045438657271370864,0.5468097034953042,0.03385493238184478,0.3174779871871459,0.5370387208273616,0.01893003843847163,0.8309714840728134
a001124,symbolic_system,0.6290694649967942,0.5906869689366078,0.5183710735213861,0.07217415815332573,0.560171448235596,0.6080717501468257,0.5626018998390353,0.03684749039919932,0.4722460815114429,0.38088295161851615
a001125,rewriting_system,0.282074725180564,0.03650819842085651,0.03558176500308874,0.04312005777076289,0.5629076940275928,0.1613614424647305,0.9004460909560925,0.04315463889018545,0.029397711859535658,0.030960615007941117
a001126,sat_based,0.47440360619339383,0.6144301423041018,0.04546005234105144,0.10528046036352057,0.022362840013804175,0.03204805617360573,0.025837758330854,0.041879156343749724,0.37334981286864044,0.3155335593229308
a001127,cellular_automata,0.7293201487091888,0.06639157004066076,0.46994081585698866,0.4278571635325956,0.019214857178775024,0.04729938136216605,0.44916466206942907,0.6271061852033233,0.5655423937033239,0.020105278749324662
a001128,symbolic_system,0.38043862630784964,0.46135714296829167,0.46747209830909786,0.06823249436848677,0.03058252754208257,0.04171229388959463,0.3853586379070164,0.38646504804655646,0.0373937189593343,0.3782104992183607
a001129,sat_based,0.028156321903030634,0.9416793934624034,0.062311399754777175,0.03532750220008107,0.07050316741819218,0.5304534057245361,0.055948412435470996,0.033598963642181845,0.5701151709406838,0.6230250672806219
a001130,probabilistic_system,0.29345948368138797,0.5877355483986281,0.4738019622065375,0.8257153609138412,0.031893211850998915,0.4060664205583493,0.7807405305424965,0.6293928147566794,0.04154635335254664,0.3873449710025423
a001131,hypergraph,0.319781756846097,0.04024319878525884,0.33979574974213045,0.8573962215854755,0.39689332937095145,0.09520029326874868,0.8080900277927643,0.035637607720104714,0.03729300433688043,0.016213467762707046
a001132,probabilistic_system,0.4145367033284686,0.056590216166675034,0.7352663328660354,0.42335072643450855,0.5049998806720719,0.21347020828782448,0.5622674679059871,0.3799166437705105,0.24913857869341516,0.014216959884915559
a001133,symbolic_system,0.3863925080892956,0.5909177630943819,0.4689066777507719,0.40880261937870555,0.5460763272013318,0.03648568471435376,0.6910948606281799,0.037148743809737095,0.03225898337188593,0.37841637015329155
a001134,differentiable_system,0.37334269162647615,0.696001943883128,0.4907193074199234,0.42592483147455984,0.056086305487175414,0.5670940940486939,0.028445420316270398,0.7593208748209317,0.383478451870119,0.7362749840841791
a001135,probabilistic_system,0.3520310144413473,0.3171794217978574,0.5215109536728508,0.706170632565871,0.31864585868818773,0.6000757111909395,0.636774239363487,0.040617600609348714,0.0,0.028027952918349253
a001136,probabilistic_system,0.03194841857060393,0.3497433950140856,0.8054974983760853,0.04506706451356446,0.37938161049894803,0.3279584820914736,0.49724224057208666,0.3912762788156149,0.036315502338649885,0.44174024856347494
a001137,differentiable_system,0.025536934490931307,0.03805938636534856,0.3999345707706332,0.6380607286411095,0.5416029704022058,0.3894032780848842,0.520054026053579,0.7440776176251186,0.03448923036899487,0.020002951522324453
a001138,differentiable_system,0.3306547856328793,0.7999272888278388,0.4713461833009589,0.8639587500526594,0.5353551194009203,0.04332653673747178,0.5199786704528966,0.5186326524937247,0.4124719390766548,0.4666981853323384
a001139,symbolic_system,0.3609673836932441,0.4342168604659067,0.02835997203296281,0.04639382259903446,0.5273426287068077,0.03770284158502779,0.5638404493215543,0.037605576634640925,0.03458650802341445,0.3827680888468368
a001140,probabilistic_system,0.27358492014976965,0.3289463326796118,0.46314774810004755,0.6240946614568681,0.09881640804788816,0.5052376669290507,0.6341000809602855,0.4115099595201366,0.5903072191453431,0.022342565119310764
a001141,sat_based,0.4590204391327869,0.9087142869323088,0.34843045836189424,0.09400453794251351,0.02500020607084985,0.3386105365986851,0.05554873277583261,0.39005276177559023,0.7560896831284918,0.782119858868378
a001142,random_interaction,0.5894961213922277,0.3175669811583136,0.03293794577748088,0.07311108411983491,0.50919758296054,0.578287772701263,0.37777355377411637,0.40218168510782293,0.536639799464439,0.02105645259602351
a001143,hypergraph,0.37765094712315406,0.40558003812980525,0.04083014585242184,0.7132851297102374,0.029982676136425246,0.03236195630754479,0.3139550005737216,0.03944007620366641,0.028024332234951155,0.3786582019943592
a001144,hypergraph,0.3985459281053383,0.39210548275389023,0.3043247999073838,0.4008903140851091,0.6378369354705846,0.5460183885180687,0.6042564625145942,0.391255386742426,0.6166166003098406,0.4683739164748355
a001145,sat_based,0.5854689977690872,0.914560404074518,0.050499711643633205,0.07044037646989654,0.5174182526565344,0.064277536506124,0.6200958102405596,0.04085422905605529,0.5996969665342127,0.6240831563056746
a001146,graph_system,0.023676588485152306,0.3183605372928424,0.036200179852526104,0.03575578800822088,0.3966708279157394,0.5635311075756593,0.5507551394988215,0.3878349511184026,0.5608419739806247,0.03071747960315996
a001147,symbolic_system,0.27643521288936057,0.4323688092650201,0.4010020163463218,0.03125343613947118,0.3792747611098415,0.37836749096555455,0.7372474889923066,0.31932677289110145,0.040812298977359385,0.6424331706712334
a001148,random_interaction,0.53570857076161,0.336860541581111,0.2861531093008354,0.027675255481484085,0.3113857721856226,0.7251189846717858,0.711572604845833,0.38144113971767435,0.8370250626804625,0.020851537755229188
a001149,differentiable_system,0.38641582105254935,0.041772558262461734,0.037630733343839484,0.3941619436568311,0.035975969217944326,0.5488820243222362,0.015630599960783642,0.7252675805309068,0.31469788320128,0.5384337435809685
a001150,rewriting_system,0.2755735523580002,0.5368473862043719,0.794210046153219,0.02889683378078478,0.5702805215337781,0.3955515217109955,0.8972447823693779,0.38104508339195076,0.03429323446093935,0.022778721598255447
a001151,differentiable_system,0.423156950670885,0.0391420928789139,0.5030281720434882,0.42945778292915515,0.059170687298576996,0.6087752567220155,0.02670806069740772,0.746762242401791,0.6265537076963756,0.5598394229783638
a001152,random_interaction,0.5573928230189491,0.33190812723806207,0.43015780128241987,0.4327330360108934,0.558950424123676,0.5023104789033358,0.9298522378237986,0.5765315176137467,0.4678625195178375,0.018811677765248946
a001153,rewriting_system,0.5392439386656199,0.7014224779172842,0.35247047960112177,0.061076208029133494,0.06260828519641881,0.5142334950071594,0.4536536127329043,0.0649376610175707,0.31738708462400833,0.31733775338930126
a001154,graph_system,0.025569349017582566,0.04012389890219914,0.03857464085973439,0.033066616331344445,0.021393697029511993,0.5186365747260716,0.10494579837661189,0.3808766196708969,0.4876086387431321,0.01876533742664077
a001155,differentiable_system,0.5428074746285869,0.05742295485583704,0.04940597672113145,0.42661837541251946,0.02195934470843519,0.5916719169367185,0.4530798795658365,0.750620185470567,0.41366793655777445,0.7501617033279799
a001156,sat_based,0.365921136130391,0.5961322127714549,0.02817243378999279,0.05399998292832542,0.3795435269524632,0.055204833974312195,0.6858022405948923,0.36573980034880504,0.07651948349363669,0.710197064622937
a001157,graph_system,0.2759477946882316,0.6846074984524996,0.872015001732632,0.031815836594050184,0.026309621340300016,0.5570893479587973,0.49115305710996027,0.7242085878412758,0.7313591690366376,0.4415113251975854
a001158,hypergraph,0.3339468164947117,0.0412198447105282,0.4722887083521332,0.8583137528791673,0.37942226703148796,0.06315702627562059,0.8011695912366952,0.38157578411309445,0.027740596734091794,0.016974095710385217
a001159,rewriting_system,0.2793746528784018,0.03560851625552963,0.04569951978652398,0.03206694320466996,0.3770888935064187,0.17953798752657923,0.7594124392247518,0.02397816206057546,0.037331020452967656,0.013671536165072995
a001160,random_interaction,0.2808099147501437,0.05048496831851079,0.03563277430358136,0.03861909231952754,0.017924909136863842,0.35098132744473776,0.5004409747622054,0.039025686954269334,0.0,0.02987913325403946
a001161,rewriting_system,0.5511763320553977,0.04747447751607814,0.4975842275875295,0.11218827656189634,0.3824185992649066,0.41589784135202656,0.8234130685146469,0.409144984352793,0.3286080136263677,0.02933470763730217
a001162,differentiable_system,0.3690009506516281,0.035537895495045935,0.0318300117257293,0.44609817476144864,0.30856044967552054,0.4315554375378744,0.6760826402990763,0.6400232373415407,0.027130669259015416,0.028289690884992114
a001163,graph_system,0.022470007919223822,0.9187314184832083,0.895503619630352,0.03404911488683926,0.03237162375883762,0.45886183560079263,0.05846160895472974,0.6051055925372087,0.44833576608821235,0.7567220373777909
a001164,graph_system,0.541241056641212,0.06136430232512835,0.04046367010188967,0.03335547813244877,0.02545520057865347,0.6587866583944936,0.5103847433563184,0.3825843523546717,0.8126134507490976,0.43806981091602804
a001165,graph_system,0.28444169460536894,0.696605525336085,0.39787236732948816,0.3821651956417442,0.5154740510649127,0.3753489565191126,0.6447408547153605,0.5650868607346744,0.7842460506887987,0.47085008825010854
a001166,cellular_automata,0.4595229858551808,0.44993888618812083,0.0440054485195811,0.08436581452390535,0.032092999911012,0.030113216156386624,0.02825896372040404,0.027837252465126916,0.3181360262024915,0.37215335172983566
a001167,graph_system,0.7344132907064278,0.033486742916363,0.04833382333244063,0.0947056308029417,0.07094611062384881,0.5056438422063559,0.6711410816057086,0.03713605797741237,0.7088058529781538,0.022796779101951326
a001168,symbolic_system,0.6454009871283359,0.7238264923649458,0.63441229591082,0.4062607987644453,0.5237213482814729,0.08519947027186392,0.5181194327464511,0.38305748684811924,0.7472995760660694,0.3767919509035381
a001169,graph_system,0.2873831464804538,0.027509838372672513,0.04296900645877022,0.047049329149066454,0.030746312509580376,0.41781212053367456,0.5384221212380957,0.382343398696794,0.5614576364617658,0.01146267030523962
a001170,random_interaction,0.020664709285224236,0.3297322296901707,0.04030780710962256,0.02755025748651385,0.5696678014785785,0.5106553809563166,0.3512352007257463,0.38131875579849595,0.3505820777880587,0.024294902765999216
a001171,hypergraph,0.27779164910093623,0.32218521655810206,0.47803623641528337,0.38617590456529205,0.07932060406058472,0.13427981099460629,0.6538530510283214,0.039312190379595546,0.031279629774747075,0.028460263941569863
a001172,probabilistic_system,0.3475757606643508,0.320479640374118,0.7505914661513929,0.5303928689787163,0.018436269377837378,0.20581946457082656,0.023416739125515562,0.021724974644840356,0.027397453554096396,0.02035949554072458
a001173,cellular_automata,0.37716207511862254,0.05483786356064768,0.2841311899951996,0.040067323930916166,0.01687329803356019,0.06761438592365665,0.027421645911770764,0.03916503864521015,0.5912879071716051,0.021664973900417994
a001174,symbolic_system,0.6113961265824309,0.7458832694414363,0.6562020701508493,0.5466083657673404,0.68123290710808,0.2260876221362691,0.6142955488251847,0.04943124722000147,0.33222029819963017,0.5630869605204408
a001175,graph_system,0.591792690252852,0.04835929694077479,0.04109752663888755,0.07967781344028968,0.02927551512154769,0.3796694314500614,0.49859396283709034,0.038227937825282665,0.47223422575055995,0.022304824531566347
a001176,probabilistic_system,0.44630266096360527,0.3364210120941158,0.8080838811680179,0.07183815284888673,0.06077219157676084,0.24913922485355033,0.02454076524004334,0.3860673759107811,0.6265293381282697,0.029559592064730245
a001177,symbolic_system,0.022844502403105205,0.7213776581725512,0.7947166910593928,0.02948642104671284,0.5518838763074557,0.32068531921843235,0.3145380549717899,0.382062197746745,0.036732226351787856,0.3784292003141153
a001178,differentiable_system,0.3728186494728444,0.038831938973025615,0.5161997497275483,0.4350470872156218,0.021221767071551878,0.21362445381824913,0.3803478644270146,0.42181338205702845,0.032327218952838965,0.02754263885864161
a001179,cellular_automata,0.5564340037678901,0.06750456797109539,0.2745367043905884,0.08626326588174704,0.01341373859846584,0.03883589655501962,0.022045349297373673,0.024216825142752807,0.6185155272825631,0.003406345876104333
a001180,probabilistic_system,0.4479195500255362,0.6973588702348701,0.7306425737546492,0.07255315407356833,0.01768913840143449,0.20868568112574426,0.023353277930197924,0.030859260297768643,0.5986322066591248,0.020556671776668423
a001181,probabilistic_system,0.022644924223817364,0.3437707017950433,0.7974378654059888,0.43556717864067585,0.026615579549385093,0.0341547601517016,0.020663637059995188,0.6396784929793418,0.039490509423088516,0.02072851182557034
a001182,rewriting_system,0.5298570165559531,0.7194152851305902,0.7097270467772449,0.39676603055973325,0.05664620019030209,0.25337252183403314,0.7654993111833392,0.3246258739664458,0.3960017969583708,0.3831415087618376
a001183,probabilistic_system,0.38034252964699156,0.6823468664268149,0.8951826697032804,0.03520028015469201,0.024162150518926784,0.6199598081478356,0.03932630432173834,0.3818549266223683,0.7046144918185628,0.43480474265638014
a001184,probabilistic_system,0.37582622063858806,0.34405834863705,0.8924466166936978,0.03741275857346915,0.023482833559946514,0.4490552362038285,0.032190740027404185,0.3892996390982739,0.351311353695387,0.029253816938237254
a001185,cellular_automata,0.6593461177950088,0.02200525771617523,0.04270658472212252,0.0868486171272258,0.021208227162270776,0.08684346160538847,0.016493612305244376,0.020565277967462214,0.5975970784583684,0.010047647142802263
a001186,rewriting_system,0.28428518693140437,0.04227289565796066,0.3309649160303869,0.05564866544071545,0.5640574325571956,0.1615168777780953,0.8995246637592595,0.048986819264461356,0.036910831879038875,0.02250041875237907
a001187,random_interaction,0.7162781974183342,0.7084590280330737,0.5104976044561491,0.701892157458513,0.3997066482649032,0.4563045188189211,0.7778108618308186,0.04006190865021653,0.4014544462312426,0.3143618579944104
a001188,probabilistic_system,0.4598279846654232,0.5719244520807467,0.8057646494222532,0.08282448485581628,0.3103684029855279,0.07369257082965808,0.4681998643471421,0.6095219004018999,0.606835763709697,0.47222185369414515
a001189,probabilistic_system,0.023053789353080445,0.5326381373045148,0.9245051670292326,0.053314656038894626,0.05991341794738503,0.6482764692562847,0.03260435503947212,0.6131646284405401,0.045629272258697395,0.01482530060315812
a001190,cellular_automata,0.6492565140842148,0.029124871125895457,0.0376608151157638,0.07194497923008092,0.015269303844411608,0.09392759068858747,0.03608889659885317,0.03173420524719239,0.5942393173481612,0.026646008263465082
a001191,probabilistic_system,0.02567726322294528,0.35659308991918626,0.8853131573726636,0.049771538078040356,0.051213910810175456,0.5736136562455145,0.018152467974066222,0.5734437341019891,0.0,0.027231948287010366
a001192,sat_based,0.03067701827627778,0.8639927833819671,0.6365364538204972,0.05117565328809781,0.5628419707008391,0.3512061259556737,0.8050638920876747,0.392287404553719,0.4192800049261851,0.6029501528684724
a001193,differentiable_system,0.36870533660441784,0.5668337544119431,0.03624760217479828,0.5476595248556955,0.03397152756464783,0.040809277506764885,0.031386998909004316,0.36787669796622613,0.42764010084280035,0.58751977949839
a001194,rewriting_system,0.38750142424121037,0.03687158204422303,0.03058472251498079,0.07122964232398599,0.31190224708237524,0.12425037960510421,0.6836356497482217,0.039232568855182004,0.032176974854122964,0.033193815202793076
a001195,probabilistic_system,0.34282482049935714,0.32036525545234196,0.6315912523333393,0.5359589622146113,0.02293566798469915,0.06462191147482232,0.06600554737179709,0.3918790151930399,0.4392662860462061,0.03516987528467863
a001196,random_interaction,0.517697478224068,0.5693596736458748,0.06923508894368569,0.531156711387069,0.33087497313005365,0.5047173805341625,0.6895716927056874,0.026104566992151024,0.0,0.46605268857953863
a001197,sat_based,0.010535013817683625,0.919028772488105,0.492387897078434,0.022016875078912146,0.01164931988055018,0.04005476371157313,0.029582861284986328,0.3803726692108971,0.4578059342336468,0.6213771022683717
a001198,graph_system,0.28320964372136315,0.9384644334842033,0.05452854567017307,0.04367540158196159,0.4024376354691376,0.4935736550515577,0.721525472193979,0.3892355915340173,0.8187355851881624,0.6247947333271193
a001199,random_interaction,0.021922793494788317,0.32239824378632,0.5231543900581322,0.030623089897591216,0.06857109687482177,0.5841032245924571,0.026826106010238715,0.033093698824728124,0.0,0.02607390123817388
a001200,differentiable_system,0.5468044469789408,0.31366235151745925,0.8928686978030231,0.7040991058030768,0.026757563222521652,0.49257311942389437,0.5643298253879458,0.7277631717544177,0.012873398006743142,0.5340538604805565
a001201,cellular_automata,0.7794064956304851,0.055028217739536145,0.5557322430408334,0.04712457417017213,0.49088514226868607,0.38944043631240777,0.49267477808587723,0.3129610760354069,0.8547663733429591,0.02298733680239451
a001202,symbolic_system,0.2819976899005261,0.4079140067206056,0.021883959994930646,0.03307487273631349,0.37556727365640363,0.5092627265856611,0.7291474710705685,0.030889330410005855,0.0,0.642106411076674
a001203,differentiable_system,0.05750056904273604,0.3217393559659427,0.04779875421953439,0.6397880889455447,0.5440183100697102,0.3435078704766028,0.5363469761010229,0.6316664475194005,0.44088188442988274,0.021817736819541356
a001204,rewriting_system,0.27493061786072237,0.037963044366617016,0.3467342494537976,0.4199069305585271,0.5689434878771413,0.5123236364667392,0.8921256403051648,0.41915480993609155,0.4705286598312104,0.43409463220191213
a001205,cellular_automata,0.6249413531843582,0.5839118413279887,0.47044184991273175,0.39426746206699126,0.3388338697949461,0.39903650227406307,0.6105075792075714,0.3923748459584614,0.5694129197358113,0.3784093234104505
a001206,random_interaction,0.021858463802342687,0.03205935995639275,0.5159642203804178,0.028207699873885828,0.021286060481181646,0.5894457211873224,0.06438397619589087,0.029227430977365243,0.10601694851742594,0.023568521300288303
a001207,random_interaction,0.5047204592390337,0.6940087925907606,0.506635260053,0.5286500258692141,0.0654453972290775,0.5970964624449985,0.46082605864184834,0.03520048410217036,0.33288573255097886,0.02511312944864119
a001208,differentiable_system,0.02020045930399339,0.7844405204275698,0.48433818665805206,0.42154748964008404,0.030208809053640318,0.5662995418227914,0.030635988163345562,0.8369474707350861,0.04495287194569708,0.9291752909865012
a001209,graph_system,0.28088084897068566,0.38603539382278296,0.34751950089194117,0.39804123838314387,0.49491781869283225,0.4997853115137073,0.6308446865744353,0.39470507500116214,0.8147339181346958,0.46233347557612436
a001210,sat_based,0.021393008979335604,0.8306281445313372,0.4756960008386195,0.02497562514001117,0.01611103778364842,0.31605260328573015,0.016766105048319657,0.376357039598872,0.10585629934959506,0.6195621924086514
a001211,symbolic_system,0.35999913642917436,0.5441739971886663,0.4989282324890618,0.4276450013337253,0.7052806671009808,0.2219959658678139,0.7767652129771665,0.4201414095630124,0.40200804651937805,0.02427811731727969
a001212,differentiable_system,0.2776912321835455,0.8665680110843416,0.4728023521936049,0.39899005942075216,0.02152796667582957,0.09080700875929049,0.4787021820627835,0.73677039020053,0.43710776494398074,0.6889942501642853
a001213,cellular_automata,0.801176208598297,0.06626124273621381,0.2872389768904533,0.40242117610948336,0.02813741303863848,0.3355752228609725,0.561724825985753,0.04270921155145013,0.7598139279451476,0.44008370573739897
a001214,sat_based,0.017191826148189593,0.42002688171279046,0.5014469491756482,0.030026802831686794,0.03037686588779187,0.039512245453177886,0.033318869344808544,0.3828480892950451,0.033311653070932756,0.46255564505302493
a001215,cellular_automata,0.02492910902204104,0.06786729736524622,0.294383284473022,0.023083025973598126,0.31644729858907517,0.11615955509576126,0.492783154034213,0.02413779878466582,0.33831226961738314,0.02668311012928848
a001216,symbolic_system,0.01076504401900824,0.7102417476093474,0.8198423330614558,0.060434904295388,0.5564570259661334,0.21156512259517668,0.30849447569195565,0.4054422311121767,0.39453670676440133,0.3771744239942507
a001217,hypergraph,0.39534554206538153,0.046320038950731,0.03602660922884715,0.8667341756343745,0.059579375912829136,0.030648328606407205,0.6007138138129724,0.03979080584959749,0.041712231273639544,0.02802241044341125
a001218,graph_system,0.2824791342163048,0.03602319140707044,0.04663709331046184,0.03608165468074065,0.37795079543841936,0.5516355582620767,0.7552628077777769,0.3835905171346773,0.4824335345207872,0.026747525064882982
a001219,rewriting_system,0.27401104637554274,0.03604619418218413,0.3551359139178968,0.05543849320725158,0.5604718929899615,0.1751805764580341,0.9020769435805374,0.05798901679175417,0.03052433612964167,0.02442372643439006
a001220,differentiable_system,0.4082501801869798,0.33510617142374666,0.31948389762121454,0.4031838086026722,0.09775133235952549,0.7132394891871426,0.3657843998113729,0.5784923784241063,0.47213022645886016,0.537429762041169
a001221,differentiable_system,0.025926873371820536,0.538118798582728,0.05032282432664115,0.8330258016648675,0.5558221214447525,0.315765454325871,0.7182304296586521,0.6073631963762558,0.38600669796278075,0.73229224611367
a001222,sat_based,0.03013531801655467,0.7926724778977547,0.6911293914144996,0.032779264786126694,0.011661310765683885,0.3813309493984086,0.026116855537081762,0.5646860738458892,0.394436907642038,0.46626948228945
a001223,graph_system,0.279588434603961,0.3272853697089452,0.2913717679316725,0.03785662629606512,0.6930731128240232,0.6484432894030996,0.7888662896118047,0.3856470625855918,0.8321571068486908,0.025264480406539502
a001224,random_interaction,0.020736330375923373,0.3240327508729821,0.5243929438985259,0.028040640721771704,0.040156878921396744,0.7128914353681437,0.06282346252672222,0.030113306651381566,0.12224647603412409,0.024214259331048482
a001225,cellular_automata,0.5436918420774256,0.05235802806352441,0.5045647931801625,0.08245263946550418,0.023347882163532674,0.023224169032641684,0.01601495089555205,0.04646026886702037,0.6099979731276031,0.020250893758215316
a001226,probabilistic_system,0.28303608720218565,0.07309980769601465,0.801932498933977,0.03000193322343414,0.520954632253743,0.2891599800219351,0.6480625309910012,0.3790287064199549,0.3415893425300883,0.025741369994742302
a001227,symbolic_system,0.35381002006224793,0.4051634211440559,0.029967384891363302,0.036173223925788145,0.5320788316785312,0.03997205573072282,0.5633261095216542,0.3549633648664646,0.03996143655438056,0.7335767807505134
a001228,cellular_automata,0.37678383013824557,0.06995274038023036,0.28589033737671565,0.07239429175650636,0.5605467610192445,0.39322326295469223,0.3192725391736586,0.41164895400327606,0.5781559485021667,0.03117065023059895
a001229,symbolic_system,0.3766789421652047,0.5913485818017237,0.489499984475364,0.05683120323536972,0.5408557652123134,0.03286306474080314,0.5610352994707795,0.02616435323367039,0.0371609636425797,0.37460057104992783
a001230,probabilistic_system,0.019976454008071243,0.5214156378732999,0.5107291588191074,0.020016555542008208,0.11777995739247715,0.466973085880814,0.021043727793880196,0.01790971190330881,0.4684463507813539,0.016462388388926774
a001231,symbolic_system,0.6212106147208074,0.8089929202554157,0.471195912317219,0.06838132717698675,0.03428510109199412,0.5658560104796633,0.38207942730764466,0.7524353957950631,0.75225286242363,0.3809246495279591
a001232,random_interaction,0.03754031698793725,0.31701098445244935,0.5375744431638545,0.046640547071919336,0.09847384268590498,0.5839071990774607,0.027469455224544914,0.040993338259832535,0.0,0.028019711493724397
a001233,symbolic_system,0.7227600694391056,0.04271831417081684,0.03468648842099087,0.5386955444176558,0.5282566785917774,0.4943336703803859,0.5806272849239382,0.03668145054617067,0.7411652537878165,0.022081368833969717
a001234,rewriting_system,0.27672912429938534,0.034295822436723244,0.043145388171558996,0.030313368057778067,0.37834742846147995,0.147941438507599,0.7502924930939708,0.032583042966695785,0.025835963999297884,0.027492109329534276
a001235,rewriting_system,0.34540169096802087,0.8816702455833179,0.05153912695286322,0.7025660272793434,0.565145541630528,0.3473182063484501,0.8614453799942573,0.02902231705614522,0.05731226902875608,0.7579347899026434
a001236,graph_system,0.589454997635942,0.03723263289944989,0.0375225761055471,0.4064466103068848,0.38799307096744695,0.29240411202929106,0.8010719933339703,0.027967749832032762,0.19986588896721313,0.018002681917848595
a001237,differentiable_system,0.61070389044192,0.6460171295647369,0.7240228694723583,0.8791398726581401,0.02434060318839193,0.21248868337982085,0.3170517390139157,0.6879471240413798,0.31598602559138067,0.819588894469289
a001238,sat_based,0.017207503496014742,0.8032536981900265,0.4933698188748836,0.3748220272596997,0.3884800070731139,0.07483193671172805,0.5181632438496789,0.3842128347654964,0.3816455633819662,0.3889535059770586
a001239,random_interaction,0.3147676847598052,0.5796226566577751,0.7760872763767159,0.5203132095455121,0.04563761552599821,0.5704863213672591,0.02169329424840527,0.3198991748342713,0.20084593838414855,0.4671335972833044
a001240,probabilistic_system,0.3527663040848218,0.05679478549635131,0.4756872400151354,0.5360789443988818,0.06646344426924522,0.49066019316960585,0.072425690992456,0.3830986523458769,0.5863639910776604,0.026369405878387764
